customer_id,tenure_months,monthly_charges,total_charges,num_users,num_support_tickets,last_login_days_ago,feature_adoption_pct,plan_type,payment_method,churned
CUST_04004,14,4359.94,53544.76,25,1,35,99.1,Free,Net Banking,0
CUST_04005,36,2633.46,84495.99,3,1,58,71.6,Free,UPI,0
CUST_04006,12,518.48,5816.68,5,3,86,53.8,Free,UPI,0
CUST_04007,17,549.56,8638.21,38,3,2,18.4,Free,UPI,1
CUST_04008,39,2374.86,88439.51,26,3,31,41.5,Basic,UPI,0
CUST_04009,9,1197.54,10236.42,40,2,14,59.4,Pro,Card,0
CUST_04010,35,3490.03,108467.56,38,4,74,100.0,Free,UPI,0
CUST_04011,13,3689.6,40212.29,38,2,65,17.1,Basic,Card,1
CUST_04012,15,1300.46,16476.38,4,2,89,80.3,Basic,Card,0
CUST_04013,18,4498.4,76222.05,7,1,62,99.9,Basic,Invoice,0
CUST_04014,51,2488.59,108166.95,30,1,0,81.5,Basic,UPI,0
CUST_04015,33,1142.81,33492.33,30,1,74,77.9,Free,Net Banking,0
CUST_04016,6,3939.13,19417.89,19,1,4,29.6,Basic,Net Banking,0
CUST_04017,59,4054.89,197240.62,39,1,89,5.3,Pro,Card,1
CUST_04018,27,3376.83,77497.29,35,3,5,26.5,Free,Net Banking,0
CUST_04019,23,4340.59,81560.7,40,2,4,80.0,Free,Card,0
CUST_04020,59,3818.18,192588.28,33,0,72,15.2,Pro,Net Banking,1
CUST_04021,27,4469.93,110265.31,33,2,27,33.1,Basic,UPI,0
CUST_04022,34,2452.5,79128.51,14,1,82,58.4,Enterprise,Invoice,0
CUST_04023,56,3864.19,174531.05,38,2,68,60.1,Pro,Net Banking,0
CUST_04024,46,4998.88,211580.97,10,2,86,56.6,Basic,Card,0
CUST_04025,38,3762.19,124755.04,28,4,43,98.2,Pro,Net Banking,0
CUST_04026,14,1013.83,11998.27,14,5,15,6.2,Free,UPI,1
CUST_04027,36,2832.43,82223.68,36,1,70,51.3,Free,Card,0
CUST_04028,53,3143.07,144125.27,38,0,77,52.9,Pro,Net Banking,0
CUST_04029,8,1283.95,9839.53,16,1,21,32.9,Basic,Invoice,0
CUST_04030,35,4833.01,153255.52,21,4,72,54.9,Free,Card,0
CUST_04031,19,1290.11,23412.21,28,2,22,69.0,Enterprise,Invoice,0
CUST_04032,30,1299.01,34390.17,33,1,42,68.9,Free,UPI,0
CUST_04033,14,4618.25,62628.61,6,1,67,13.3,Basic,Card,1
CUST_04034,59,2593.42,127010.62,41,4,42,81.2,Free,UPI,0
CUST_04035,20,784.35,15122.37,15,2,25,93.4,Basic,Net Banking,0
CUST_04036,49,3191.84,140009.43,44,1,40,16.7,Basic,UPI,1
CUST_04037,25,3208.22,76131.12,3,2,69,44.6,Pro,Net Banking,0
CUST_04038,40,790.25,26807.95,43,2,30,53.6,Enterprise,Net Banking,0
CUST_04039,24,4876.35,105005.14,47,5,16,17.8,Basic,Net Banking,1
CUST_04040,14,2948.13,39068.08,35,3,8,52.8,Free,Card,0
CUST_04041,26,3019.08,70391.44,14,4,54,24.7,Pro,UPI,1
CUST_04042,38,2840.52,96241.29,2,1,5,93.9,Basic,Card,0
CUST_04043,23,3248.29,71881.54,29,2,69,47.6,Basic,UPI,0
CUST_04044,22,1689.35,30939.32,4,2,63,99.5,Free,Invoice,0
CUST_04045,48,1792.59,77011.42,26,0,3,9.4,Free,Card,0
CUST_04046,57,2801.03,153986.82,12,1,66,17.1,Basic,UPI,1
CUST_04047,19,4130.09,76043.07,2,0,87,47.1,Basic,Invoice,0
CUST_04048,46,724.39,27445.77,17,3,55,88.1,Free,Net Banking,0
CUST_04049,51,3215.32,159066.9,35,3,17,57.7,Free,Card,0
CUST_04050,3,4130.5,9943.32,10,1,31,74.6,Free,UPI,1
CUST_04051,42,1206.13,49194.05,48,0,84,45.2,Free,Invoice,0
CUST_04052,19,567.6,9198.59,22,1,47,8.8,Free,UPI,1
CUST_04053,9,1907.21,15716.75,41,2,28,66.5,Basic,UPI,0
CUST_04054,28,3146.65,70654.64,43,1,31,65.2,Pro,Net Banking,0
CUST_04055,20,1122.27,21240.05,21,0,24,11.8,Pro,UPI,0
CUST_04056,45,2417.55,96421.69,15,2,75,21.2,Pro,UPI,1
CUST_04057,7,2985.45,20253.65,35,5,62,50.2,Free,Card,1
CUST_04058,14,3194.97,40753.3,48,0,8,47.4,Free,Net Banking,0
CUST_04059,9,1734.85,15097.33,21,2,70,76.5,Basic,Invoice,0
CUST_04060,59,2300.13,125167.65,21,3,13,41.8,Basic,Invoice,0
CUST_04061,55,4002.53,208950.34,21,2,19,68.0,Enterprise,UPI,0
CUST_04062,57,4735.47,256316.46,44,2,83,71.9,Free,UPI,0
CUST_04063,19,4378.46,70656.54,32,2,9,66.3,Pro,Card,0
CUST_04064,47,3039.28,130768.54,5,2,10,61.6,Basic,Card,0
CUST_04065,52,2346.32,118930.69,39,3,38,81.5,Pro,Net Banking,0
CUST_04066,14,1998.3,27298.48,9,1,18,67.4,Basic,Card,0
CUST_04067,56,1062.3,52168.2,18,6,18,84.2,Pro,Card,0
CUST_04068,38,979.48,32194.72,21,2,42,65.5,Basic,Net Banking,0
CUST_04069,53,3597.61,177477.5,8,4,60,20.1,Basic,Net Banking,1
CUST_04070,36,1669.07,57424.62,44,1,69,34.4,Enterprise,UPI,0
CUST_04071,40,1645.98,53138.41,34,2,71,36.4,Basic,Net Banking,0
CUST_04072,17,4991.88,69475.33,10,1,64,13.9,Pro,UPI,1
CUST_04073,30,1345.67,38583.58,41,2,22,70.8,Free,Card,0
CUST_04074,9,1166.27,9314.11,24,1,59,61.5,Free,Invoice,0
CUST_04075,33,944.08,29083.78,40,7,9,61.0,Basic,Net Banking,0
CUST_04076,56,3109.12,167855.39,24,2,62,50.5,Basic,UPI,0
CUST_04077,52,3325.39,164509.53,32,0,1,56.6,Basic,UPI,0
CUST_04078,25,2143.53,51548.87,33,1,35,5.8,Free,Card,1
CUST_04079,14,2909.36,36771.01,38,4,56,14.1,Pro,UPI,1
CUST_04080,11,4047.8,37025.63,44,3,65,69.9,Free,Net Banking,0
CUST_04081,53,4181.47,198281.91,49,0,78,29.8,Enterprise,Card,1
CUST_04082,35,4810.6,167134.77,34,1,19,15.3,Basic,UPI,0
CUST_04083,41,4209.21,148604.98,11,0,41,36.2,Free,UPI,0
CUST_04084,59,3041.79,158621.43,31,3,20,29.2,Free,Invoice,0
CUST_04085,14,1308.46,17459.07,18,3,87,7.8,Enterprise,Card,1
CUST_04086,30,948.94,23207.13,23,2,65,44.0,Basic,Net Banking,0
CUST_04087,41,745.3,29072.5,22,0,37,7.6,Basic,Card,1
CUST_04088,4,3499.37,11965.64,43,2,85,5.0,Basic,Card,1
CUST_04089,59,4133.91,208160.82,18,3,77,80.3,Enterprise,Net Banking,0
CUST_04090,4,2789.08,10224.6,40,1,68,34.9,Basic,UPI,1
CUST_04091,28,746.21,17781.89,47,3,23,58.9,Free,UPI,0
CUST_04092,8,2909.62,21606.4,41,4,25,33.3,Basic,UPI,0
CUST_04093,2,4710.87,9249.98,47,4,1,93.4,Basic,Net Banking,0
CUST_04094,41,3189.26,115189.7,39,3,45,74.3,Free,Net Banking,0
CUST_04095,46,4142.42,188400.13,20,3,33,40.1,Basic,Net Banking,0
CUST_04096,22,4100.69,89173.42,13,1,61,25.0,Basic,Card,1
CUST_04097,41,4694.58,161972.71,45,2,86,18.1,Pro,Net Banking,1
CUST_04098,56,3966.03,196857.9,1,1,40,77.4,Enterprise,Card,0
CUST_04099,55,3864.65,212135.48,4,2,14,48.0,Basic,Card,0
CUST_04100,16,1553.46,20523.03,24,4,54,27.0,Basic,Card,1
CUST_04101,29,769.66,19978.1,36,0,2,92.4,Free,Net Banking,0
CUST_04102,49,2829.2,122878.97,36,2,75,42.1,Pro,Card,0
CUST_04103,48,1059.95,48944.19,45,2,37,56.6,Free,Card,0
CUST_04104,30,4829.88,120614.25,2,3,50,86.5,Enterprise,UPI,0
CUST_04105,12,1804.66,18284.14,28,1,16,84.2,Basic,Net Banking,0
CUST_04106,35,4338.25,126802.16,26,1,82,65.6,Basic,UPI,0
CUST_04107,11,2244.31,20572.66,23,4,48,89.4,Basic,Net Banking,0
CUST_04108,46,1954.37,76555.88,15,5,20,95.4,Enterprise,Invoice,0
CUST_04109,50,4708.21,213198.15,36,2,87,93.8,Enterprise,Net Banking,0
CUST_04110,21,2134.95,42205.72,27,1,23,38.2,Enterprise,Card,0
CUST_04111,21,2256.3,41509.82,6,2,82,42.7,Pro,Invoice,0
CUST_04112,5,977.41,4345.79,35,3,39,27.8,Free,Card,1
CUST_04113,48,3517.01,161807.0,39,2,19,84.5,Basic,UPI,0
CUST_04114,20,1799.78,32577.59,38,4,78,16.6,Free,Net Banking,1
CUST_04115,37,3135.22,106485.73,35,3,34,38.7,Pro,UPI,0
CUST_04116,3,3161.08,8569.01,36,3,47,5.9,Basic,Net Banking,1
CUST_04117,44,3736.4,157487.64,10,2,32,61.5,Basic,Invoice,0
CUST_04118,33,3853.59,106401.4,30,4,55,67.5,Free,Invoice,0
CUST_04119,53,2815.04,148637.69,41,4,40,28.7,Pro,UPI,1
CUST_04120,9,1989.46,17473.37,38,2,53,75.0,Enterprise,Invoice,0
CUST_04121,9,4268.53,33808.76,29,2,43,41.2,Pro,Card,0
CUST_04122,4,1894.4,6691.16,43,0,81,34.6,Pro,UPI,1
CUST_04123,35,2783.79,94490.06,39,1,80,95.8,Basic,Net Banking,0
CUST_04124,17,2305.64,34849.56,4,2,71,60.9,Free,Invoice,0
CUST_04125,34,4347.85,133285.56,5,1,83,29.0,Enterprise,Card,1
CUST_04126,24,2443.63,55667.56,4,4,10,98.4,Free,Invoice,0
CUST_04127,32,2237.45,62834.61,36,0,13,41.8,Free,Invoice,0
CUST_04128,1,3604.21,3210.64,45,2,41,66.5,Free,Invoice,1
CUST_04129,8,3210.98,20740.97,16,2,78,73.8,Basic,Card,0
CUST_04130,45,982.61,36551.74,25,4,11,45.1,Basic,Net Banking,0
CUST_04131,23,2786.76,57155.98,14,1,83,55.9,Free,UPI,0
CUST_04132,47,3809.65,144878.12,11,4,16,27.8,Enterprise,Card,0
CUST_04133,40,4964.34,171051.82,29,2,89,49.3,Enterprise,Invoice,0
CUST_04134,12,3331.16,35474.81,34,3,77,34.5,Free,Card,0
CUST_04135,54,2166.32,95962.49,22,2,24,57.0,Pro,Card,0
CUST_04136,12,1517.68,14807.67,14,1,25,68.6,Pro,Card,0
CUST_04137,46,4427.74,163604.02,24,1,46,63.3,Basic,Card,0
CUST_04138,47,4165.54,175627.63,39,4,24,78.8,Free,UPI,0
CUST_04139,15,1552.65,19315.75,26,2,88,8.9,Free,Invoice,1
CUST_04140,41,1402.84,53934.28,43,1,59,12.5,Pro,Invoice,1
CUST_04141,19,3718.12,63480.11,36,3,59,24.5,Basic,UPI,1
CUST_04142,26,1917.28,40068.22,39,3,26,98.7,Pro,UPI,0
CUST_04143,52,1878.79,79311.17,16,0,42,81.0,Pro,Card,0
CUST_04144,29,1185.31,33808.77,38,5,75,92.8,Basic,UPI,0
CUST_04145,22,1687.89,30630.26,32,0,19,30.8,Free,Invoice,0
CUST_04146,40,2423.78,92245.65,6,5,62,59.5,Free,Card,1
CUST_04147,21,3797.77,67730.72,34,1,79,57.7,Free,Card,0
CUST_04148,51,2013.39,88750.18,8,2,24,59.1,Free,Net Banking,0
CUST_04149,38,1978.72,60525.9,30,4,26,73.2,Free,UPI,0
CUST_04150,20,1782.11,32478.23,27,1,51,42.4,Pro,Card,0
CUST_04151,57,2652.28,135065.52,7,1,81,69.3,Free,Net Banking,0
CUST_04152,29,1312.87,36131.15,27,2,9,79.9,Basic,Card,0
CUST_04153,51,2685.34,134369.13,25,5,49,32.5,Free,Net Banking,1
CUST_04154,4,3668.79,13347.67,46,3,29,94.8,Basic,UPI,0
CUST_04155,55,634.06,34540.38,41,4,0,54.2,Pro,Net Banking,0
CUST_04156,7,544.01,3159.29,15,1,53,74.6,Free,UPI,0
CUST_04157,28,838.05,20389.77,25,1,3,74.2,Basic,Card,0
CUST_04158,28,2910.47,78719.81,22,6,86,58.7,Pro,UPI,0
CUST_04159,4,4345.05,15827.5,18,1,6,35.7,Basic,Card,0
CUST_04160,22,521.98,10443.08,12,1,29,68.4,Free,Card,0
CUST_04161,12,4714.98,50473.51,23,2,89,13.3,Pro,UPI,1
CUST_04162,45,978.25,35381.34,45,2,64,98.2,Free,Card,0
CUST_04163,3,4288.93,10500.18,39,2,28,22.5,Basic,Net Banking,1
CUST_04164,22,2672.85,48094.9,25,1,24,31.2,Free,UPI,0
CUST_04165,44,3467.11,127822.75,10,6,39,95.7,Basic,Card,0
CUST_04166,2,2798.07,4582.43,30,2,25,22.7,Pro,Card,1
CUST_04167,24,2646.72,52171.35,10,1,16,21.2,Pro,Invoice,0
CUST_04168,34,4257.05,134228.43,34,1,30,81.4,Enterprise,Card,0
CUST_04169,27,3901.49,86765.53,46,4,60,28.9,Basic,UPI,1
CUST_04170,55,2675.31,131398.82,13,2,7,14.0,Enterprise,Card,0
CUST_04171,41,1002.36,33396.29,29,1,68,26.5,Basic,Card,1
CUST_04172,1,1019.31,870.37,38,0,0,89.4,Basic,UPI,0
CUST_04173,8,4106.93,32358.33,41,1,78,31.6,Pro,Net Banking,0
CUST_04174,23,2882.26,53444.68,45,1,70,71.0,Basic,Net Banking,0
CUST_04175,38,2667.15,98857.67,9,2,45,42.5,Basic,UPI,0
CUST_04176,6,3562.55,20347.62,13,4,19,29.9,Free,UPI,0
CUST_04177,22,4364.79,94506.57,37,1,81,18.7,Pro,UPI,1
CUST_04178,25,3329.93,79699.74,14,3,39,97.4,Free,UPI,0
CUST_04179,18,3932.82,68329.78,37,2,1,54.5,Free,Card,0
CUST_04180,17,3943.72,55079.02,9,2,60,15.9,Enterprise,UPI,1
CUST_04181,12,2103.18,24408.06,8,4,70,23.9,Free,Card,1
CUST_04182,6,1733.37,9312.61,39,1,76,43.7,Basic,UPI,0
CUST_04183,26,4105.24,92894.24,40,1,29,56.7,Enterprise,UPI,0
CUST_04184,27,2197.3,49287.27,3,2,29,22.3,Basic,Invoice,0
CUST_04185,8,4565.01,29220.96,47,2,86,31.4,Basic,UPI,0
CUST_04186,19,813.61,14353.7,40,3,44,79.5,Basic,UPI,0
CUST_04187,42,761.98,30249.53,33,1,23,44.7,Free,UPI,0
CUST_04188,1,4671.52,4099.81,32,3,83,5.1,Enterprise,UPI,1
CUST_04189,57,3418.05,162262.99,7,1,55,10.1,Free,Card,1
CUST_04190,29,2208.2,53081.78,19,1,82,46.7,Pro,Card,0
CUST_04191,45,3897.77,146221.49,34,3,60,10.7,Free,UPI,1
CUST_04192,49,3525.47,140140.4,14,2,12,21.5,Free,Net Banking,1
CUST_04193,35,2890.4,88207.88,47,5,79,74.1,Free,Net Banking,1
CUST_04194,40,944.93,34895.6,46,0,55,50.6,Free,UPI,0
CUST_04195,14,4154.81,51735.28,19,6,14,50.8,Basic,Card,0
CUST_04196,35,4397.1,126981.07,26,1,10,61.8,Basic,Net Banking,0
CUST_04197,48,1274.76,58938.57,17,2,11,79.9,Pro,Invoice,0
CUST_04198,45,4327.3,166962.41,28,4,85,20.1,Free,Card,1
CUST_04199,20,4450.31,81933.41,19,3,88,21.4,Basic,Net Banking,1
CUST_04200,56,2972.43,141343.98,27,3,2,16.5,Free,Card,1
CUST_04201,49,3452.81,155483.16,48,1,23,94.0,Basic,Invoice,0
CUST_04202,13,2220.07,23837.13,19,2,88,59.8,Basic,UPI,0
CUST_04203,38,1768.06,62557.14,33,4,8,13.8,Basic,Card,0
CUST_04204,49,3748.92,168015.38,7,0,45,26.0,Basic,Card,1
CUST_04205,46,4378.44,182044.57,29,2,70,73.9,Pro,UPI,0
CUST_04206,49,3443.35,142304.93,43,2,59,7.8,Pro,UPI,1
CUST_04207,8,2802.16,20306.28,5,1,10,73.9,Basic,UPI,0
CUST_04208,43,1215.16,51176.58,30,1,9,91.6,Free,UPI,0
CUST_04209,20,740.56,12220.03,49,4,2,10.4,Basic,UPI,0
CUST_04210,33,2505.61,77785.64,43,3,18,22.7,Enterprise,Net Banking,0
CUST_04211,26,722.07,15446.02,8,4,1,5.2,Free,Invoice,1
CUST_04212,39,3062.01,103611.08,42,2,16,15.4,Pro,Card,0
CUST_04213,21,2222.28,43716.89,12,3,1,63.6,Basic,UPI,0
CUST_04214,53,3907.35,188875.24,42,2,52,9.3,Basic,Card,1
CUST_04215,49,1875.42,85982.35,13,3,15,45.5,Enterprise,UPI,0
CUST_04216,42,3168.42,132098.42,26,3,9,52.8,Enterprise,Net Banking,0
CUST_04217,43,2919.58,124778.9,18,0,67,91.1,Free,UPI,0
CUST_04218,54,521.21,27666.13,42,1,42,50.1,Pro,Card,0
CUST_04219,41,825.75,30435.17,49,3,89,18.5,Basic,Net Banking,1
CUST_04220,9,1806.66,14117.02,20,2,57,32.5,Basic,Card,0
CUST_04221,24,4470.06,91824.17,16,1,59,68.9,Pro,Net Banking,0
CUST_04222,37,1161.57,39330.88,37,1,23,15.7,Enterprise,Card,0
CUST_04223,49,3699.02,161444.0,3,1,75,27.0,Basic,Card,1
CUST_04224,41,4880.15,199867.04,27,2,84,99.6,Enterprise,Card,0
CUST_04225,17,4057.55,62571.3,15,3,15,5.5,Basic,Net Banking,0
CUST_04226,24,1593.25,33106.34,34,1,8,19.5,Basic,Invoice,0
CUST_04227,21,4587.64,89326.05,45,0,5,85.2,Basic,UPI,0
CUST_04228,51,918.98,37904.17,22,1,64,14.6,Basic,UPI,1
CUST_04229,59,2606.64,126441.02,40,1,77,8.2,Basic,UPI,1
CUST_04230,39,4493.94,163474.13,23,1,23,16.5,Basic,UPI,0
CUST_04231,55,3385.7,153564.34,49,2,9,70.9,Pro,Invoice,0
CUST_04232,41,2361.4,92081.31,4,1,81,99.3,Pro,Invoice,0
CUST_04233,39,1817.66,57588.71,41,3,72,61.1,Basic,Net Banking,0
CUST_04234,13,2187.95,26133.12,23,0,26,16.8,Free,UPI,1
CUST_04235,11,2790.24,28718.99,47,7,82,22.5,Basic,Card,1
CUST_04236,46,1935.7,85117.12,9,2,2,56.1,Basic,Card,0
CUST_04237,19,4860.36,90235.77,24,1,37,73.0,Free,UPI,0
CUST_04238,11,4698.85,44577.61,21,3,72,68.0,Basic,Card,0
CUST_04239,13,4418.02,54208.34,41,1,73,59.6,Enterprise,Card,0
CUST_04240,46,2398.23,90036.06,46,2,72,98.7,Basic,UPI,0
CUST_04241,45,3610.86,156957.41,16,0,16,23.8,Pro,UPI,0
CUST_04242,1,4562.73,4462.56,25,3,47,21.4,Pro,UPI,1
CUST_04243,40,4326.93,164376.88,26,2,48,86.6,Free,Card,0
CUST_04244,44,2364.47,89083.06,49,4,42,32.6,Pro,UPI,0
CUST_04245,19,1005.74,15525.51,45,0,83,36.6,Basic,UPI,0
CUST_04246,12,840.34,8917.57,9,3,6,57.1,Enterprise,Invoice,0
CUST_04247,8,3096.79,21160.42,15,1,67,41.2,Free,Card,0
CUST_04248,8,3391.83,24585.02,39,2,73,32.3,Free,UPI,0
CUST_04249,53,4324.29,201403.5,33,1,20,92.1,Free,Card,0
CUST_04250,45,1816.32,67610.52,1,2,77,17.3,Free,Card,1
CUST_04251,12,1253.62,14552.07,5,3,24,43.4,Basic,Card,0
CUST_04252,48,2205.53,103000.02,9,3,80,5.3,Free,Card,1
CUST_04253,33,2091.09,66427.15,44,4,60,81.7,Basic,Net Banking,0
CUST_04254,45,1096.11,41535.13,6,1,27,21.0,Basic,Net Banking,0
CUST_04255,26,3525.27,81180.48,28,2,77,78.4,Free,Card,0
CUST_04256,39,2789.11,90750.48,45,2,51,19.1,Basic,UPI,1
CUST_04257,28,3745.05,97839.97,26,2,12,44.6,Free,Card,0
CUST_04258,58,2087.11,116330.85,28,1,33,74.2,Free,UPI,0
CUST_04259,5,1965.66,9005.74,40,3,66,30.7,Pro,Card,0
CUST_04260,8,2626.59,19105.23,15,2,3,34.8,Free,Card,0
CUST_04261,25,4448.33,104868.91,6,3,43,68.4,Basic,Card,0
CUST_04262,27,681.27,15133.19,27,1,14,22.8,Free,Net Banking,0
CUST_04263,46,4121.75,161071.58,38,0,83,95.4,Pro,Card,0
CUST_04264,23,2160.44,42869.44,4,1,7,22.9,Pro,UPI,0
CUST_04265,30,4345.79,118183.91,11,0,4,76.2,Free,Card,0
CUST_04266,45,4109.91,184059.21,21,3,65,81.2,Basic,Net Banking,0
CUST_04267,47,2069.43,94598.44,30,3,85,40.6,Free,Card,0
CUST_04268,23,3622.44,70769.46,18,1,72,19.8,Free,Card,1
CUST_04269,49,1218.35,50541.12,35,1,45,20.8,Basic,UPI,1
CUST_04270,47,4533.27,189015.11,3,1,64,98.6,Pro,Invoice,0
CUST_04271,20,2320.21,46168.91,12,1,65,73.9,Free,Net Banking,0
CUST_04272,18,2550.32,38124.31,27,2,25,47.8,Basic,UPI,0
CUST_04273,18,3675.92,65596.77,30,0,30,29.4,Enterprise,Card,0
CUST_04274,2,4193.78,7029.48,21,1,50,6.8,Basic,Card,1
CUST_04275,4,1563.54,6112.11,38,4,40,68.7,Enterprise,Net Banking,1
CUST_04276,30,3476.08,100742.78,21,1,50,95.9,Enterprise,Net Banking,0
CUST_04277,33,2263.99,72953.27,38,4,18,15.2,Basic,UPI,0
CUST_04278,36,2159.16,76047.12,40,1,72,76.7,Basic,UPI,0
CUST_04279,18,3605.12,54744.79,15,1,2,19.6,Pro,Net Banking,0
CUST_04280,37,2242.32,79293.8,18,1,37,80.2,Enterprise,UPI,0
CUST_04281,19,2057.49,36606.6,29,1,69,40.2,Pro,UPI,0
CUST_04282,47,4261.5,195440.32,48,1,44,72.6,Free,Card,0
CUST_04283,28,955.74,24032.8,38,0,70,93.0,Pro,Card,0
CUST_04284,40,3541.52,125042.67,21,2,40,63.9,Enterprise,UPI,0
CUST_04285,20,1619.26,30611.93,17,0,24,92.5,Basic,Net Banking,0
CUST_04286,49,569.74,23840.47,41,3,88,27.3,Pro,Net Banking,1
CUST_04287,33,1250.44,39779.45,18,1,49,97.9,Basic,UPI,0
CUST_04288,12,3229.98,33224.71,37,4,0,87.9,Free,Invoice,0
CUST_04289,58,3691.07,173115.89,38,1,53,15.2,Basic,Card,1
CUST_04290,51,594.76,27611.78,12,2,85,44.3,Free,Card,0
CUST_04291,15,663.91,9631.95,11,4,83,93.1,Pro,Card,0
CUST_04292,41,4561.44,175441.41,48,0,12,12.4,Basic,Invoice,0
CUST_04293,39,829.88,32296.01,49,2,39,48.1,Free,UPI,0
CUST_04294,2,4523.82,7492.76,20,2,20,73.7,Free,Net Banking,0
CUST_04295,29,1526.75,38471.79,9,1,86,8.2,Free,UPI,1
CUST_04296,41,3830.08,137559.36,1,3,40,76.5,Pro,Card,0
CUST_04297,10,1893.8,15370.65,3,3,60,39.3,Free,Card,0
CUST_04298,2,4364.38,7058.08,21,2,32,28.7,Free,Net Banking,1
CUST_04299,51,3652.05,150100.5,23,4,72,59.7,Enterprise,Card,0
CUST_04300,11,2308.16,22388.08,9,1,28,56.7,Basic,Invoice,0
CUST_04301,13,843.36,10623.28,19,2,54,88.0,Basic,Card,0
CUST_04302,10,3797.15,35766.45,45,4,31,69.2,Basic,Card,0
CUST_04303,14,3275.98,40789.02,46,1,10,45.1,Free,Card,0
CUST_04304,18,513.1,7876.32,19,2,51,66.8,Free,Net Banking,0
CUST_04305,51,542.39,22215.65,23,0,35,76.3,Basic,Card,0
CUST_04306,54,4139.57,186670.19,27,0,30,94.0,Basic,Card,0
CUST_04307,9,1667.3,13166.57,27,2,13,71.9,Basic,Card,0
CUST_04308,57,3362.6,167535.54,39,3,62,56.7,Pro,Card,0
CUST_04309,39,2543.96,84518.03,36,0,51,40.4,Basic,UPI,0
CUST_04310,28,4385.44,122721.82,12,5,53,89.7,Free,Invoice,1
CUST_04311,3,4626.33,12345.03,27,1,49,80.3,Pro,Net Banking,0
CUST_04312,20,4985.63,85111.33,46,5,88,12.3,Basic,Card,1
CUST_04313,6,1191.58,6301.64,34,2,53,71.5,Enterprise,Net Banking,0
CUST_04314,27,4383.34,101293.87,33,5,89,56.2,Pro,UPI,0
CUST_04315,53,1697.1,78290.93,28,2,85,14.8,Free,Card,1
CUST_04316,2,3158.67,5212.91,31,2,72,58.7,Enterprise,UPI,1
CUST_04317,29,2775.98,64416.37,32,5,86,23.3,Pro,Card,1
CUST_04318,38,580.95,19831.51,20,0,83,72.3,Enterprise,Net Banking,0
CUST_04319,3,4697.47,12652.57,40,4,34,31.5,Pro,UPI,1
CUST_04320,16,852.47,11339.79,35,2,29,19.3,Enterprise,Card,0
CUST_04321,30,3596.99,104298.6,31,4,54,12.8,Pro,UPI,1
CUST_04322,40,4032.53,135228.65,31,1,85,51.6,Pro,UPI,0
CUST_04323,2,4078.8,7782.66,38,4,0,24.0,Basic,UPI,1
CUST_04324,17,1109.73,15810.23,22,3,14,86.2,Enterprise,Card,0
CUST_04325,41,2514.06,88259.49,45,6,24,5.3,Basic,UPI,1
CUST_04326,12,4232.43,43372.79,41,1,19,85.1,Pro,UPI,0
CUST_04327,35,1862.06,55130.23,9,2,70,54.5,Enterprise,Net Banking,0
CUST_04328,43,2604.87,110946.98,9,1,15,92.6,Basic,Invoice,0
CUST_04329,1,1727.57,1473.09,15,1,51,24.4,Free,Card,1
CUST_04330,55,2585.98,127578.32,13,3,86,14.7,Free,UPI,1
CUST_04331,45,4495.27,191572.97,22,3,84,64.4,Enterprise,Net Banking,0
CUST_04332,15,2548.06,33016.23,16,1,64,72.1,Pro,Card,0
CUST_04333,26,3001.6,62615.91,32,2,83,40.4,Basic,Invoice,0
CUST_04334,37,2317.89,81674.35,2,3,82,6.3,Enterprise,Card,1
CUST_04335,21,2570.53,46251.38,26,5,69,43.7,Free,Net Banking,1
CUST_04336,49,568.28,27139.45,14,0,0,27.2,Free,UPI,1
CUST_04337,31,1776.85,49476.66,38,1,15,38.0,Basic,UPI,0
CUST_04338,25,2464.62,56987.05,34,2,26,53.1,Basic,Net Banking,0
CUST_04339,23,3352.09,76341.89,8,5,17,71.7,Basic,Invoice,0
CUST_04340,24,2525.23,59029.3,36,2,76,96.5,Pro,Invoice,0
CUST_04341,57,2020.18,110374.72,21,1,43,18.7,Free,UPI,1
CUST_04342,38,2246.44,77352.91,46,3,49,69.6,Pro,Card,0
CUST_04343,28,1590.32,37130.83,43,1,73,27.2,Basic,Net Banking,1
CUST_04344,21,4660.22,94753.43,28,0,13,26.0,Enterprise,UPI,0
CUST_04345,54,2847.84,125916.19,46,2,51,65.2,Pro,Card,0
CUST_04346,43,560.34,23552.29,44,2,74,78.7,Basic,Invoice,0
CUST_04347,18,587.51,10080.8,48,2,49,97.9,Free,Net Banking,0
CUST_04348,36,4878.33,168716.44,6,1,16,78.0,Enterprise,UPI,0
CUST_04349,35,1496.53,45854.25,20,2,2,19.9,Free,UPI,0
CUST_04350,45,4125.24,151663.03,31,3,61,26.4,Free,Invoice,1
CUST_04351,55,762.24,39633.81,33,4,20,77.3,Free,Card,0
CUST_04352,9,4645.23,41623.68,44,1,32,55.1,Enterprise,Card,0
CUST_04353,53,4434.88,228392.42,7,0,0,33.1,Pro,UPI,0
CUST_04354,38,3069.92,112956.33,8,3,69,49.8,Enterprise,Net Banking,0
CUST_04355,58,540.49,29043.1,9,2,55,91.9,Pro,UPI,0
CUST_04356,30,1660.15,41001.73,2,1,3,76.8,Free,Net Banking,0
CUST_04357,44,2330.7,99746.58,17,1,21,47.8,Enterprise,Card,0
CUST_04358,34,2570.29,73792.67,45,0,76,98.2,Basic,UPI,0
CUST_04359,32,1839.55,50206.42,37,3,57,80.5,Basic,Card,0
